t x v EK
584.43000 5.92568 0.01440 0.00010
584.44000 5.92582 0.01440 0.00010
584.45000 5.92597 0.01440 0.00010
584.46000 5.92611 0.01440 0.00010
584.47000 5.92626 0.01440 0.00010
584.48000 5.92640 0.01440 0.00010
584.49000 5.92654 0.01440 0.00010
584.50000 5.92669 0.01440 0.00010
584.51000 5.92683 0.01440 0.00010
584.52000 5.92698 0.01440 0.00010
584.53000 5.92712 0.01440 0.00010
584.54000 5.92726 0.01440 0.00010
584.55000 5.92741 0.01440 0.00010
584.56000 5.92755 0.01440 0.00010
584.57000 5.92770 0.01440 0.00010
584.58000 5.92784 0.01440 0.00010
584.59000 5.92798 0.01440 0.00010
584.60000 5.92813 0.01440 0.00010
584.61000 5.92827 0.01440 0.00010
584.62000 5.92842 0.01440 0.00010
584.63000 5.92856 0.01440 0.00010
584.64000 5.92870 0.01440 0.00010
584.65000 5.92885 0.01440 0.00010
584.66000 5.92899 0.01440 0.00010
584.67000 5.92914 0.01440 0.00010
584.68000 5.92928 0.01440 0.00010
584.69000 5.92942 0.01440 0.00010
584.70000 5.92957 0.01440 0.00010
584.71000 5.92971 0.01440 0.00010
584.72000 5.92986 0.01440 0.00010
584.73000 5.93000 0.01440 0.00010
584.74000 5.93014 0.01440 0.00010
584.75000 5.93029 0.01440 0.00010
584.76000 5.93043 0.01440 0.00010
584.77000 5.93058 0.01440 0.00010
584.78000 5.93072 0.01440 0.00010
584.79000 5.93086 0.01440 0.00010
584.80000 5.93101 0.01440 0.00010
584.81000 5.93115 0.01440 0.00010
584.82000 5.93130 0.01440 0.00010
584.83000 5.93144 0.01440 0.00010
584.84000 5.93158 0.01440 0.00010
584.85000 5.93173 0.01440 0.00010
584.86000 5.93187 0.01440 0.00010
584.87000 5.93202 0.01440 0.00010
584.88000 5.93216 0.01440 0.00010
584.89000 5.93230 0.01440 0.00010
584.90000 5.93245 0.01440 0.00010
584.91000 5.93259 0.01440 0.00010
584.92000 5.93274 0.01440 0.00010
584.93000 5.93288 0.01440 0.00010
584.94000 5.93302 0.01440 0.00010
584.95000 5.93317 0.01440 0.00010
584.96000 5.93331 0.01440 0.00010
584.97000 5.93346 0.01440 0.00010
584.98000 5.93360 0.01440 0.00010
584.99000 5.93374 0.01440 0.00010
585.00000 5.93389 0.01440 0.00010
585.01000 5.93403 0.01440 0.00010
585.02000 5.93418 0.01440 0.00010
585.03000 5.93432 0.01440 0.00010
585.04000 5.93446 0.01440 0.00010
585.05000 5.93461 0.01440 0.00010
585.06000 5.93475 0.01440 0.00010
585.07000 5.93490 0.01440 0.00010
585.08000 5.93504 0.01440 0.00010
585.09000 5.93518 0.01440 0.00010
585.10000 5.93533 0.01440 0.00010
585.11000 5.93547 0.01440 0.00010
585.12000 5.93562 0.01440 0.00010
585.13000 5.93576 0.01440 0.00010
585.14000 5.93590 0.01440 0.00010
585.15000 5.93605 0.01440 0.00010
585.16000 5.93619 0.01440 0.00010
585.17000 5.93634 0.01440 0.00010
585.18000 5.93648 0.01440 0.00010
585.19000 5.93662 0.01440 0.00010
585.20000 5.93677 0.01440 0.00010
585.21000 5.93691 0.01440 0.00010
585.22000 5.93706 0.01440 0.00010
585.23000 5.93720 0.01440 0.00010
585.24000 5.93734 0.01440 0.00010
585.25000 5.93749 0.01440 0.00010
585.26000 5.93763 0.01440 0.00010
585.27000 5.93778 0.01440 0.00010
585.28000 5.93792 0.01440 0.00010
585.29000 5.93806 0.01440 0.00010
585.30000 5.93821 0.01440 0.00010
585.31000 5.93835 0.01440 0.00010
585.32000 5.93850 0.01440 0.00010
585.33000 5.93864 0.01440 0.00010
585.34000 5.93878 0.01440 0.00010
585.35000 5.93893 0.01440 0.00010
585.36000 5.93907 0.01440 0.00010
585.37000 5.93922 0.01440 0.00010
585.38000 5.93936 0.01440 0.00010
585.39000 5.93950 0.01440 0.00010
585.40000 5.93965 0.01440 0.00010
585.41000 5.93979 0.01440 0.00010
585.42000 5.93994 0.01440 0.00010
585.43000 5.94008 0.01440 0.00010
585.44000 5.94022 0.01440 0.00010
585.45000 5.94037 0.01440 0.00010
585.46000 5.94051 0.01440 0.00010
585.47000 5.94066 0.01440 0.00010
585.48000 5.94080 0.01440 0.00010
585.49000 5.94094 0.01440 0.00010
585.50000 5.94109 0.01440 0.00010
585.51000 5.94123 0.01440 0.00010
585.52000 5.94138 0.01440 0.00010
585.53000 5.94152 0.01440 0.00010
585.54000 5.94166 0.01440 0.00010
585.55000 5.94181 0.01440 0.00010
585.56000 5.94195 0.01440 0.00010
585.57000 5.94210 0.01440 0.00010
585.58000 5.94224 0.01440 0.00010
585.59000 5.94238 0.01440 0.00010
585.60000 5.94253 0.01440 0.00010
585.61000 5.94267 0.01440 0.00010
585.62000 5.94282 0.01440 0.00010
585.63000 5.94296 0.01440 0.00010
585.64000 5.94310 0.01440 0.00010
585.65000 5.94325 0.01440 0.00010
585.66000 5.94339 0.01440 0.00010
585.67000 5.94354 0.01440 0.00010
585.68000 5.94368 0.01440 0.00010
585.69000 5.94382 0.01440 0.00010
585.70000 5.94397 0.01440 0.00010
585.71000 5.94411 0.01440 0.00010
585.72000 5.94426 0.01440 0.00010
585.73000 5.94440 0.01440 0.00010
585.74000 5.94454 0.01440 0.00010
585.75000 5.94469 0.01440 0.00010
585.76000 5.94483 0.01440 0.00010
585.77000 5.94498 0.01440 0.00010
585.78000 5.94512 0.01440 0.00010
585.79000 5.94526 0.01440 0.00010
585.80000 5.94541 0.01440 0.00010
585.81000 5.94555 0.01440 0.00010
585.82000 5.94570 0.01440 0.00010
585.83000 5.94584 0.01440 0.00010
585.84000 5.94598 0.01440 0.00010
585.85000 5.94613 0.01440 0.00010
585.86000 5.94627 0.01440 0.00010
585.87000 5.94642 0.01440 0.00010
585.88000 5.94656 0.01440 0.00010
585.89000 5.94670 0.01440 0.00010
585.90000 5.94685 0.01440 0.00010
585.91000 5.94699 0.01440 0.00010
585.92000 5.94714 0.01440 0.00010
585.93000 5.94728 0.01440 0.00010
585.94000 5.94742 0.01440 0.00010
585.95000 5.94757 0.01440 0.00010
585.96000 5.94771 0.01440 0.00010
585.97000 5.94786 0.01440 0.00010
585.98000 5.94800 0.01440 0.00010
585.99000 5.94814 0.01440 0.00010
586.00000 5.94829 0.01440 0.00010
586.01000 5.94843 0.01440 0.00010
586.02000 5.94858 0.01440 0.00010
586.03000 5.94872 0.01440 0.00010
586.04000 5.94886 0.01440 0.00010
586.05000 5.94901 0.01440 0.00010
586.06000 5.94915 0.01440 0.00010
586.07000 5.94930 0.01440 0.00010
586.08000 5.94944 0.01440 0.00010
586.09000 5.94958 0.01440 0.00010
586.10000 5.94973 0.01440 0.00010
586.11000 5.94987 0.01440 0.00010
586.12000 5.95002 0.01440 0.00010
586.13000 5.95016 0.01440 0.00010
586.14000 5.95030 0.01440 0.00010
586.15000 5.95045 0.01440 0.00010
586.16000 5.95059 0.01440 0.00010
586.17000 5.95074 0.01440 0.00010
586.18000 5.95088 0.01440 0.00010
586.19000 5.95102 0.01440 0.00010
586.20000 5.95117 0.01440 0.00010
586.21000 5.95131 0.01440 0.00010
586.22000 5.95146 0.01440 0.00010
586.23000 5.95160 0.01440 0.00010
586.24000 5.95174 0.01440 0.00010
586.25000 5.95189 0.01440 0.00010
586.26000 5.95203 0.01440 0.00010
586.27000 5.95218 0.01440 0.00010
586.28000 5.95232 0.01440 0.00010
586.29000 5.95246 0.01440 0.00010
586.30000 5.95261 0.01440 0.00010
586.31000 5.95275 0.01440 0.00010
586.32000 5.95290 0.01440 0.00010
586.33000 5.95304 0.01440 0.00010
586.34000 5.95318 0.01440 0.00010
586.35000 5.95333 0.01440 0.00010
586.36000 5.95347 0.01440 0.00010
586.37000 5.95362 0.01440 0.00010
586.38000 5.95376 0.01440 0.00010
586.39000 5.95390 0.01440 0.00010
586.40000 5.95405 0.01440 0.00010
586.41000 5.95419 0.01440 0.00010
586.42000 5.95434 0.01440 0.00010
586.43000 5.95448 0.01440 0.00010
586.44000 5.95462 0.01440 0.00010
586.45000 5.95477 0.01440 0.00010
586.46000 5.95491 0.01440 0.00010
586.47000 5.95506 0.01440 0.00010
586.48000 5.95520 0.01440 0.00010
586.49000 5.95534 0.01440 0.00010
586.50000 5.95549 0.01440 0.00010
586.51000 5.95563 0.01440 0.00010
586.52000 5.95578 0.01440 0.00010
586.53000 5.95592 0.01440 0.00010
586.54000 5.95606 0.01440 0.00010
586.55000 5.95621 0.01440 0.00010
586.56000 5.95635 0.01440 0.00010
586.57000 5.95650 0.01440 0.00010
586.58000 5.95664 0.01440 0.00010
586.59000 5.95678 0.01440 0.00010
586.60000 5.95693 0.01440 0.00010
586.61000 5.95707 0.01440 0.00010
586.62000 5.95722 0.01440 0.00010
586.63000 5.95736 0.01440 0.00010
586.64000 5.95750 0.01440 0.00010
586.65000 5.95765 0.01440 0.00010
586.66000 5.95779 0.01440 0.00010
586.67000 5.95794 0.01440 0.00010
586.68000 5.95808 0.01440 0.00010
586.69000 5.95822 0.01440 0.00010
586.70000 5.95837 0.01440 0.00010
586.71000 5.95851 0.01440 0.00010
586.72000 5.95866 0.01440 0.00010
586.73000 5.95880 0.01440 0.00010
586.74000 5.95894 0.01440 0.00010
586.75000 5.95909 0.01440 0.00010
586.76000 5.95923 0.01440 0.00010
586.77000 5.95938 0.01440 0.00010
586.78000 5.95952 0.01440 0.00010
586.79000 5.95966 0.01440 0.00010
586.80000 5.95981 0.01440 0.00010
586.81000 5.95995 0.01440 0.00010
586.82000 5.96010 0.01440 0.00010
586.83000 5.96024 0.01440 0.00010
586.84000 5.96038 0.01440 0.00010
586.85000 5.96053 0.01440 0.00010
586.86000 5.96067 0.01440 0.00010
586.87000 5.96082 0.01440 0.00010
586.88000 5.96096 0.01440 0.00010
586.89000 5.96110 0.01440 0.00010
586.90000 5.96125 0.01440 0.00010
586.91000 5.96139 0.01440 0.00010
586.92000 5.96154 0.01440 0.00010
586.93000 5.96168 0.01440 0.00010
586.94000 5.96182 0.01440 0.00010
586.95000 5.96197 0.01440 0.00010
586.96000 5.96211 0.01440 0.00010
586.97000 5.96226 0.01440 0.00010
586.98000 5.96240 0.01440 0.00010
586.99000 5.96254 0.01440 0.00010
587.00000 5.96269 0.01440 0.00010
587.01000 5.96283 0.01440 0.00010
587.02000 5.96298 0.01440 0.00010
587.03000 5.96312 0.01440 0.00010
587.04000 5.96326 0.01440 0.00010
587.05000 5.96341 0.01440 0.00010
587.06000 5.96355 0.01440 0.00010
587.07000 5.96370 0.01440 0.00010
587.08000 5.96384 0.01440 0.00010
587.09000 5.96398 0.01440 0.00010
587.10000 5.96413 0.01440 0.00010
587.11000 5.96427 0.01440 0.00010
587.12000 5.96442 0.01440 0.00010
587.13000 5.96456 0.01440 0.00010
587.14000 5.96470 0.01440 0.00010
587.15000 5.96485 0.01440 0.00010
587.16000 5.96499 0.01440 0.00010
587.17000 5.96514 0.01440 0.00010
587.18000 5.96528 0.01440 0.00010
587.19000 5.96542 0.01440 0.00010
587.20000 5.96557 0.01440 0.00010
587.21000 5.96571 0.01440 0.00010
587.22000 5.96586 0.01440 0.00010
587.23000 5.96600 0.01440 0.00010
587.24000 5.96614 0.01440 0.00010
587.25000 5.96629 0.01440 0.00010
587.26000 5.96643 0.01440 0.00010
587.27000 5.96658 0.01440 0.00010
587.28000 5.96672 0.01440 0.00010
587.29000 5.96686 0.01440 0.00010
587.30000 5.96701 0.01440 0.00010
587.31000 5.96715 0.01440 0.00010
587.32000 5.96730 0.01440 0.00010
587.33000 5.96744 0.01440 0.00010
587.34000 5.96758 0.01440 0.00010
587.35000 5.96773 0.01440 0.00010
587.36000 5.96787 0.01440 0.00010
587.37000 5.96802 0.01440 0.00010
587.38000 5.96816 0.01440 0.00010
587.39000 5.96830 0.01440 0.00010
587.40000 5.96845 0.01440 0.00010
587.41000 5.96859 0.01440 0.00010
587.42000 5.96874 0.01440 0.00010
587.43000 5.96888 0.01440 0.00010
587.44000 5.96902 0.01440 0.00010
587.45000 5.96917 0.01440 0.00010
587.46000 5.96931 0.01440 0.00010
587.47000 5.96946 0.01440 0.00010
587.48000 5.96960 0.01440 0.00010
587.49000 5.96974 0.01440 0.00010
587.50000 5.96989 0.01440 0.00010
587.51000 5.97003 0.01440 0.00010
587.52000 5.97018 0.01440 0.00010
587.53000 5.97032 0.01440 0.00010
587.54000 5.97046 0.01440 0.00010
587.55000 5.97061 0.01440 0.00010
587.56000 5.97075 0.01440 0.00010
587.57000 5.97090 0.01440 0.00010
587.58000 5.97104 0.01440 0.00010
587.59000 5.97118 0.01440 0.00010
587.60000 5.97133 0.01440 0.00010
587.61000 5.97147 0.01440 0.00010
587.62000 5.97162 0.01440 0.00010
587.63000 5.97176 0.01440 0.00010
587.64000 5.97190 0.01440 0.00010
587.65000 5.97205 0.01440 0.00010
587.66000 5.97219 0.01440 0.00010
587.67000 5.97234 0.01440 0.00010
587.68000 5.97248 0.01440 0.00010
587.69000 5.97262 0.01440 0.00010
587.70000 5.97277 0.01440 0.00010
587.71000 5.97291 0.01440 0.00010
587.72000 5.97306 0.01440 0.00010
587.73000 5.97320 0.01440 0.00010
587.74000 5.97334 0.01440 0.00010
587.75000 5.97349 0.01440 0.00010
587.76000 5.97363 0.01440 0.00010
587.77000 5.97378 0.01440 0.00010
587.78000 5.97392 0.01440 0.00010
587.79000 5.97406 0.01440 0.00010
587.80000 5.97421 0.01440 0.00010
587.81000 5.97435 0.01440 0.00010
587.82000 5.97450 0.01440 0.00010
587.83000 5.97464 0.01440 0.00010
587.84000 5.97478 0.01440 0.00010
587.85000 5.97493 0.01440 0.00010
587.86000 5.97507 0.01440 0.00010
587.87000 5.97522 0.01440 0.00010
587.88000 5.97536 0.01440 0.00010
587.89000 5.97550 0.01440 0.00010
587.90000 5.97565 0.01440 0.00010
587.91000 5.97579 0.01440 0.00010
587.92000 5.97594 0.01440 0.00010
587.93000 5.97608 0.01440 0.00010
587.94000 5.97622 0.01440 0.00010
587.95000 5.97637 0.01440 0.00010
587.96000 5.97651 0.01440 0.00010
587.97000 5.97666 0.01440 0.00010
587.98000 5.97680 0.01440 0.00010
587.99000 5.97694 0.01440 0.00010
588.00000 5.97709 0.01440 0.00010
588.01000 5.97723 0.01440 0.00010
588.02000 5.97738 0.01440 0.00010
588.03000 5.97752 0.01440 0.00010
588.04000 5.97766 0.01440 0.00010
588.05000 5.97781 0.01440 0.00010
588.06000 5.97795 0.01440 0.00010
588.07000 5.97810 0.01440 0.00010
588.08000 5.97824 0.01440 0.00010
588.09000 5.97838 0.01440 0.00010
588.10000 5.97853 0.01440 0.00010
588.11000 5.97867 0.01440 0.00010
588.12000 5.97882 0.01440 0.00010
588.13000 5.97896 0.01440 0.00010
588.14000 5.97910 0.01440 0.00010
588.15000 5.97925 0.01440 0.00010
588.16000 5.97939 0.01440 0.00010
588.17000 5.97954 0.01440 0.00010
588.18000 5.97968 0.01440 0.00010
588.19000 5.97982 0.01440 0.00010
588.20000 5.97997 0.01440 0.00010
588.21000 5.98011 0.01440 0.00010
588.22000 5.98026 0.01440 0.00010
588.23000 5.98040 0.01440 0.00010
588.24000 5.98054 0.01440 0.00010
588.25000 5.98069 0.01440 0.00010
588.26000 5.98083 0.01440 0.00010
588.27000 5.98098 0.01440 0.00010
588.28000 5.98112 0.01440 0.00010
588.29000 5.98126 0.01440 0.00010
588.30000 5.98141 0.01440 0.00010
588.31000 5.98155 0.01440 0.00010
588.32000 5.98170 0.01440 0.00010
588.33000 5.98184 0.01440 0.00010
588.34000 5.98198 0.01440 0.00010
588.35000 5.98213 0.01440 0.00010
588.36000 5.98227 0.01440 0.00010
588.37000 5.98242 0.01440 0.00010
588.38000 5.98256 0.01440 0.00010
588.39000 5.98270 0.01440 0.00010
588.40000 5.98285 0.01440 0.00010
588.41000 5.98299 0.01440 0.00010
588.42000 5.98314 0.01440 0.00010
588.43000 5.98328 0.01440 0.00010
588.44000 5.98342 0.01440 0.00010
588.45000 5.98357 0.01440 0.00010
588.46000 5.98371 0.01440 0.00010
588.47000 5.98386 0.01440 0.00010
588.48000 5.98400 0.01440 0.00010
588.49000 5.98414 0.01440 0.00010
588.50000 5.98429 0.01440 0.00010
588.51000 5.98443 0.01440 0.00010
588.52000 5.98458 0.01440 0.00010
588.53000 5.98472 0.01440 0.00010
588.54000 5.98486 0.01440 0.00010
588.55000 5.98501 0.01440 0.00010
588.56000 5.98515 0.01440 0.00010
588.57000 5.98530 0.01440 0.00010
588.58000 5.98544 0.01440 0.00010
588.59000 5.98558 0.01440 0.00010
588.60000 5.98573 0.01440 0.00010
588.61000 5.98587 0.01440 0.00010
588.62000 5.98602 0.01440 0.00010
588.63000 5.98616 0.01440 0.00010
588.64000 5.98630 0.01440 0.00010
588.65000 5.98645 0.01440 0.00010
588.66000 5.98659 0.01440 0.00010
588.67000 5.98674 0.01440 0.00010
588.68000 5.98688 0.01440 0.00010
588.69000 5.98702 0.01440 0.00010
588.70000 5.98717 0.01440 0.00010
588.71000 5.98731 0.01440 0.00010
588.72000 5.98746 0.01440 0.00010
588.73000 5.98760 0.01440 0.00010
588.74000 5.98774 0.01440 0.00010
588.75000 5.98789 0.01440 0.00010
588.76000 5.98803 0.01440 0.00010
588.77000 5.98818 0.01440 0.00010
588.78000 5.98832 0.01440 0.00010
588.79000 5.98846 0.01440 0.00010
588.80000 5.98861 0.01440 0.00010
588.81000 5.98875 0.01440 0.00010
588.82000 5.98890 0.01440 0.00010
588.83000 5.98904 0.01440 0.00010
588.84000 5.98918 0.01440 0.00010
588.85000 5.98933 0.01440 0.00010
588.86000 5.98947 0.01440 0.00010
588.87000 5.98962 0.01440 0.00010
588.88000 5.98976 0.01440 0.00010
588.89000 5.98990 0.01440 0.00010
588.90000 5.99005 0.01440 0.00010
588.91000 5.99019 0.01440 0.00010
588.92000 5.99034 0.01440 0.00010
588.93000 5.99048 0.01440 0.00010
588.94000 5.99062 0.01440 0.00010
588.95000 5.99077 0.01440 0.00010
588.96000 5.99091 0.01440 0.00010
588.97000 5.99106 0.01440 0.00010
588.98000 5.99120 0.01440 0.00010
588.99000 5.99134 0.01440 0.00010
589.00000 5.99149 0.01440 0.00010
589.01000 5.99163 0.01440 0.00010
589.02000 5.99178 0.01440 0.00010
589.03000 5.99192 0.01440 0.00010
589.04000 5.99206 0.01440 0.00010
589.05000 5.99221 0.01440 0.00010
589.06000 5.99235 0.01440 0.00010
589.07000 5.99250 0.01440 0.00010
589.08000 5.99264 0.01440 0.00010
589.09000 5.99278 0.01440 0.00010
589.10000 5.99293 0.01440 0.00010
589.11000 5.99307 0.01440 0.00010
589.12000 5.99322 0.01440 0.00010
589.13000 5.99336 0.01440 0.00010
589.14000 5.99350 0.01440 0.00010
589.15000 5.99365 0.01440 0.00010
589.16000 5.99379 0.01440 0.00010
589.17000 5.99394 0.01440 0.00010
589.18000 5.99408 0.01440 0.00010
589.19000 5.99422 0.01440 0.00010
589.20000 5.99437 0.01440 0.00010
589.21000 5.99451 0.01440 0.00010
589.22000 5.99466 0.01440 0.00010
589.23000 5.99480 0.01440 0.00010
589.24000 5.99494 0.01440 0.00010
589.25000 5.99509 0.01440 0.00010
589.26000 5.99523 0.01440 0.00010
589.27000 5.99538 0.01440 0.00010
589.28000 5.99552 0.01440 0.00010
589.29000 5.99566 0.01440 0.00010
589.30000 5.99581 0.01440 0.00010
589.31000 5.99595 0.01440 0.00010
589.32000 5.99610 0.01440 0.00010
589.33000 5.99624 0.01440 0.00010
589.34000 5.99638 0.01440 0.00010
589.35000 5.99653 0.01440 0.00010
589.36000 5.99667 0.01440 0.00010
589.37000 5.99682 0.01440 0.00010
589.38000 5.99696 0.01440 0.00010
589.39000 5.99710 0.01440 0.00010
589.40000 5.99725 0.01440 0.00010
589.41000 5.99739 0.01440 0.00010
589.42000 5.99754 0.01440 0.00010
589.43000 5.99768 0.01440 0.00010
589.44000 5.99782 0.01440 0.00010
589.45000 5.99797 0.01440 0.00010
589.46000 5.99811 0.01440 0.00010
589.47000 5.99826 0.01440 0.00010
589.48000 5.99840 0.01440 0.00010
589.49000 5.99854 0.01440 0.00010
589.50000 5.99869 0.01440 0.00010
589.51000 5.99883 0.01440 0.00010
589.52000 5.99898 0.01440 0.00010
589.53000 5.99912 0.01440 0.00010
589.54000 5.99926 0.01440 0.00010
589.55000 5.99941 0.01440 0.00010
589.56000 5.99955 0.01440 0.00010
589.57000 5.99970 0.01440 0.00010
589.58000 5.99984 0.01440 0.00010
589.59000 5.99998 0.01440 0.00010
589.60000 6.00013 0.01440 0.00010
589.61000 6.00027 0.01440 0.00010
589.62000 6.00042 0.01440 0.00010
589.63000 6.00056 0.01440 0.00010
589.64000 6.00070 0.01440 0.00010
589.65000 6.00085 0.01440 0.00010
589.66000 6.00099 0.01440 0.00010
589.67000 6.00114 0.01440 0.00010
589.68000 6.00128 0.01440 0.00010
589.69000 6.00142 0.01440 0.00010
589.70000 6.00157 0.01440 0.00010
589.71000 6.00171 0.01440 0.00010
589.72000 6.00186 0.01440 0.00010
589.73000 6.00200 0.01440 0.00010
589.74000 6.00214 0.01440 0.00010
589.75000 6.00229 0.01440 0.00010
589.76000 6.00243 0.01440 0.00010
589.77000 6.00258 0.01440 0.00010
589.78000 6.00272 0.01440 0.00010
589.79000 6.00286 0.01440 0.00010
589.80000 6.00301 0.01440 0.00010
589.81000 6.00315 0.01440 0.00010
589.82000 6.00330 0.01440 0.00010
589.83000 6.00344 0.01440 0.00010
589.84000 6.00358 0.01440 0.00010
589.85000 6.00373 0.01440 0.00010
589.86000 6.00387 0.01440 0.00010
589.87000 6.00402 0.01440 0.00010
589.88000 6.00416 0.01440 0.00010
589.89000 6.00430 0.01440 0.00010
589.90000 6.00445 0.01440 0.00010
589.91000 6.00459 0.01440 0.00010
589.92000 6.00474 0.01440 0.00010
589.93000 6.00488 0.01440 0.00010
589.94000 6.00502 0.01440 0.00010
589.95000 6.00517 0.01440 0.00010
589.96000 6.00531 0.01440 0.00010
589.97000 6.00546 0.01440 0.00010
589.98000 6.00560 0.01440 0.00010
589.99000 6.00574 0.01440 0.00010
590.00000 6.00589 0.01440 0.00010
590.01000 6.00603 0.01440 0.00010
590.02000 6.00618 0.01440 0.00010
590.03000 6.00632 0.01440 0.00010
590.04000 6.00646 0.01440 0.00010
590.05000 6.00661 0.01440 0.00010
590.06000 6.00675 0.01440 0.00010
590.07000 6.00690 0.01440 0.00010
590.08000 6.00704 0.01440 0.00010
590.09000 6.00718 0.01440 0.00010
590.10000 6.00733 0.01440 0.00010
590.11000 6.00747 0.01440 0.00010
590.12000 6.00762 0.01440 0.00010
590.13000 6.00776 0.01440 0.00010
590.14000 6.00790 0.01440 0.00010
590.15000 6.00805 0.01440 0.00010
590.16000 6.00819 0.01440 0.00010
590.17000 6.00834 0.01440 0.00010
590.18000 6.00848 0.01440 0.00010
590.19000 6.00862 0.01440 0.00010
590.20000 6.00877 0.01440 0.00010
590.21000 6.00891 0.01440 0.00010
590.22000 6.00906 0.01440 0.00010
590.23000 6.00920 0.01440 0.00010
590.24000 6.00934 0.01440 0.00010
590.25000 6.00949 0.01440 0.00010
590.26000 6.00963 0.01440 0.00010
590.27000 6.00978 0.01440 0.00010
590.28000 6.00992 0.01440 0.00010
590.29000 6.01006 0.01440 0.00010
590.30000 6.01021 0.01440 0.00010
590.31000 6.01035 0.01440 0.00010
590.32000 6.01050 0.01440 0.00010
590.33000 6.01064 0.01440 0.00010
590.34000 6.01078 0.01440 0.00010
590.35000 6.01093 0.01440 0.00010
590.36000 6.01107 0.01440 0.00010
590.37000 6.01122 0.01440 0.00010
590.38000 6.01136 0.01440 0.00010
590.39000 6.01150 0.01440 0.00010
590.40000 6.01165 0.01440 0.00010
590.41000 6.01179 0.01440 0.00010
590.42000 6.01194 0.01440 0.00010
590.43000 6.01208 0.01440 0.00010
590.44000 6.01222 0.01440 0.00010
590.45000 6.01237 0.01440 0.00010
590.46000 6.01251 0.01440 0.00010
590.47000 6.01266 0.01440 0.00010
590.48000 6.01280 0.01440 0.00010
590.49000 6.01294 0.01440 0.00010
590.50000 6.01309 0.01440 0.00010
590.51000 6.01323 0.01440 0.00010
590.52000 6.01338 0.01440 0.00010
590.53000 6.01352 0.01440 0.00010
590.54000 6.01366 0.01440 0.00010
590.55000 6.01381 0.01440 0.00010
590.56000 6.01395 0.01440 0.00010
590.57000 6.01410 0.01440 0.00010
590.58000 6.01424 0.01440 0.00010
590.59000 6.01438 0.01440 0.00010
590.60000 6.01453 0.01440 0.00010
590.61000 6.01467 0.01440 0.00010
590.62000 6.01482 0.01440 0.00010
590.63000 6.01496 0.01440 0.00010
590.64000 6.01510 0.01440 0.00010
590.65000 6.01525 0.01440 0.00010
590.66000 6.01539 0.01440 0.00010
590.67000 6.01554 0.01440 0.00010
590.68000 6.01568 0.01440 0.00010
590.69000 6.01582 0.01440 0.00010
590.70000 6.01597 0.01440 0.00010
590.71000 6.01611 0.01440 0.00010
590.72000 6.01626 0.01440 0.00010
590.73000 6.01640 0.01440 0.00010
590.74000 6.01654 0.01440 0.00010
590.75000 6.01669 0.01440 0.00010
590.76000 6.01683 0.01440 0.00010
590.77000 6.01698 0.01440 0.00010
590.78000 6.01712 0.01440 0.00010
590.79000 6.01726 0.01440 0.00010
590.80000 6.01741 0.01440 0.00010
590.81000 6.01755 0.01440 0.00010
590.82000 6.01770 0.01440 0.00010
590.83000 6.01784 0.01440 0.00010
590.84000 6.01798 0.01440 0.00010
590.85000 6.01813 0.01440 0.00010
590.86000 6.01827 0.01440 0.00010
590.87000 6.01842 0.01440 0.00010
590.88000 6.01856 0.01440 0.00010
590.89000 6.01870 0.01440 0.00010
590.90000 6.01885 0.01440 0.00010
590.91000 6.01899 0.01440 0.00010
590.92000 6.01914 0.01440 0.00010
590.93000 6.01928 0.01440 0.00010
590.94000 6.01942 0.01440 0.00010
590.95000 6.01957 0.01440 0.00010
590.96000 6.01971 0.01440 0.00010
590.97000 6.01986 0.01440 0.00010
590.98000 6.02000 0.01440 0.00010
590.99000 6.02014 0.01440 0.00010
591.00000 6.02029 0.01440 0.00010
591.01000 6.02043 0.01440 0.00010
591.02000 6.02058 0.01440 0.00010
591.03000 6.02072 0.01440 0.00010
591.04000 6.02086 0.01440 0.00010
591.05000 6.02101 0.01440 0.00010
591.06000 6.02115 0.01440 0.00010
591.07000 6.02130 0.01440 0.00010
591.08000 6.02144 0.01440 0.00010
591.09000 6.02158 0.01440 0.00010
591.10000 6.02173 0.01440 0.00010
591.11000 6.02187 0.01440 0.00010
591.12000 6.02202 0.01440 0.00010
591.13000 6.02216 0.01440 0.00010
591.14000 6.02230 0.01440 0.00010
591.15000 6.02245 0.01440 0.00010
591.16000 6.02259 0.01440 0.00010
591.17000 6.02274 0.01440 0.00010
591.18000 6.02288 0.01440 0.00010
591.19000 6.02302 0.01440 0.00010
591.20000 6.02317 0.01440 0.00010
591.21000 6.02331 0.01440 0.00010
591.22000 6.02346 0.01440 0.00010
591.23000 6.02360 0.01440 0.00010
591.24000 6.02374 0.01440 0.00010
591.25000 6.02389 0.01440 0.00010
591.26000 6.02403 0.01440 0.00010
591.27000 6.02418 0.01440 0.00010
591.28000 6.02432 0.01440 0.00010
591.29000 6.02446 0.01440 0.00010
591.30000 6.02461 0.01440 0.00010
591.31000 6.02475 0.01440 0.00010
591.32000 6.02490 0.01440 0.00010
591.33000 6.02504 0.01440 0.00010
591.34000 6.02518 0.01440 0.00010
591.35000 6.02533 0.01440 0.00010
591.36000 6.02547 0.01440 0.00010
591.37000 6.02562 0.01440 0.00010
591.38000 6.02576 0.01440 0.00010
591.39000 6.02590 0.01440 0.00010
591.40000 6.02605 0.01440 0.00010
591.41000 6.02619 0.01440 0.00010
